PLOT	SPECIES	HEIGHT	STATUS	LIGHT	CONS	CONBA
61	INGVER	20	1	0.349	12	5.187476329
61	INGLAU	30	0	0.349	128	1068.898783
61	INGLAU	40	0	0.349	128	1068.898783
61	GUAGUI	22	1	0.349	10	1472.620692
61	INGLAU	40	0	0.349	128	1068.898783
61	INGLAU	24	1	0.349	128	1068.898783
61	INGLAU	43	0	0.349	128	1068.898783
62	PIPGLA	23	1	0.38	3	0
62	INGLAU	33	1	0.38	29	406.6321237
62	INGLAU	23	1	0.38	29	406.6321237
62	INGLAU	35	1	0.38	29	406.6321237
62	INGLAU	13	1	0.38	29	406.6321237
62	INGLAU	20	1	0.38	29	406.6321237
62	PREMON	20	1	0.38	1	5052.788398
62	ALCLAT	16	0	0.38	0	665.8055851
62	PIPGLA	15	1	0.38	3	0
62	INGLAU	22	1	0.38	29	406.6321237
62	PIPGLA	15	0	0.38	3	0
62	INGLAU	18	1	0.38	29	406.6321237
62	INGLAU	13	1	0.38	29	406.6321237
62	INGLAU	14	1	0.38	29	406.6321237
62	GONSPI	13	1	0.38	0	4.051790585
62	INGLAU	24	1	0.38	29	406.6321237
62	INGLAU	40	1	0.38	29	406.6321237
62	INGLAU	16	1	0.38	29	406.6321237
62	INGLAU	22	1	0.38	29	406.6321237
62	INGLAU	26	0	0.38	29	406.6321237
62	INGLAU	25	1	0.38	29	406.6321237
62	PIPGLA	10	1	0.38	3	0
62	TRIPAL	11	1	0.38	0	6.881344548
62	INGLAU	24	1	0.38	29	406.6321237
62	INGLAU	36	1	0.38	29	406.6321237
62	INGLAU	34	1	0.38	29	406.6321237
62	INGLAU	26	1	0.38	29	406.6321237
62	INGLAU	15	1	0.38	29	406.6321237
62	INGLAU	13	0	0.38	29	406.6321237
62	INGLAU	16	1	0.38	29	406.6321237
62	INGLAU	30	1	0.38	29	406.6321237
62	INGLAU	27	1	0.38	29	406.6321237
62	INGLAU	31	1	0.38	29	406.6321237
62	INGLAU	15	1	0.38	29	406.6321237
62	INGLAU	21	1	0.38	29	406.6321237
62	INGLAU	10	1	0.38	29	406.6321237
62	INGLAU	32	1	0.38	29	406.6321237
62	GUAGUI	14	1	0.38	0	1458.963482
62	PREMON	11	1	0.38	1	5052.788398
62	INGLAU	18	1	0.38	29	406.6321237
63	PREMON	30	0	0.167	34	4504.266321
63	PREMON	29	0	0.167	34	4504.266321
63	PREMON	24	1	0.167	34	4504.266321
63	PREMON	23	1	0.167	34	4504.266321
63	PREMON	21	0	0.167	34	4504.266321
63	PREMON	27	0	0.167	34	4504.266321
63	PREMON	18	0	0.167	34	4504.266321
63	PREMON	23	0	0.167	34	4504.266321
63	PREMON	34	0	0.167	34	4504.266321
63	PREMON	30	0	0.167	34	4504.266321
63	PREMON	39	1	0.167	34	4504.266321
63	PREMON	28	0	0.167	34	4504.266321
63	PREMON	29	0	0.167	34	4504.266321
63	PREMON	24	0	0.167	34	4504.266321
63	PREMON	21	0	0.167	34	4504.266321
63	PREMON	24	0	0.167	34	4504.266321
63	PREMON	34	0	0.167	34	4504.266321
63	PREMON	16	0	0.167	34	4504.266321
63	PREMON	24	0	0.167	34	4504.266321
63	PREMON	22	0	0.167	34	4504.266321
63	PREMON	19	0	0.167	34	4504.266321
63	PREMON	15	0	0.167	34	4504.266321
63	PREMON	23	0	0.167	34	4504.266321
63	PREMON	45	0	0.167	34	4504.266321
63	SAPLAU	11	0	0.167	1	0
63	PREMON	22	0	0.167	34	4504.266321
63	PREMON	19	0	0.167	34	4504.266321
63	PREMON	22	0	0.167	34	4504.266321
63	PREMON	26	0	0.167	34	4504.266321
63	PREMON	13	0	0.167	34	4504.266321
63	SAPLAU	10	0	0.167	1	0
63	PREMON	24	0	0.167	34	4504.266321
63	PREMON	20	0	0.167	34	4504.266321
63	PREMON	20	0	0.167	34	4504.266321
63	PREMON	26	0	0.167	34	4504.266321
63	GUAGUI	18	0	0.167	0	0
63	PREMON	32	0	0.167	34	4504.266321
63	PREMON	18	0	0.167	34	4504.266321
64	PREMON	34	1	0.441	3	4933.816285
64	PREMON	27	0	0.441	3	4933.816285
64	SAPLAU	10	0	0.441	14	0
64	SAPLAU	10.1	0	0.441	14	0
64	CASARB	13	0	0.441	1	922.4429958
64	SAPLAU	11	0	0.441	14	0
64	PSYBER	23	1	0.441	6	0
64	PSYBER	20	0	0.441	6	0
64	SAPLAU	10.3	0	0.441	14	0
64	SAPLAU	13	0	0.441	14	0
64	SAPLAU	11	0	0.441	14	0
64	MYRSPL	15	1	0.441	1	4.082813813
64	GUAGUI	11	1	0.441	1	0
64	SAPLAU	12	0	0.441	14	0
64	SAPLAU	11	0	0.441	14	0
64	BYRSPI	30	0	0.441	0	0
64	CASARB	17	0	0.441	1	922.4429958
64	PSYBER	30	1	0.441	6	0
64	CHIDOM	25	1	0.441	0	6.615801429
64	PREMON	30	0	0.441	3	4933.816285
64	PSYBER	11	0	0.441	6	0
64	OCOSIN	13	1	0.441	3	0
64	SAPLAU	11	0	0.441	14	0
64	PSYBER	20	1	0.441	6	0
64	PSYBER	19	0	0.441	6	0
64	MYRSPL	48	1	0.441	1	4.082813813
64	OCOSIN	15	1	0.441	3	0
64	OCOSIN	13	0	0.441	3	0
64	PSYBRA	15	0	0.441	1	3.328910116
64	SAPLAU	13	0	0.441	14	0
64	PSYBER	20	0	0.441	6	0
64	OCOSIN	13	1	0.441	3	0
64	PSYBRA	19	0	0.441	1	3.328910116
64	SAPLAU	12	0	0.441	14	0
64	GUAGUI	13	1	0.441	1	0
64	TABHET	68	1	0.441	0	814.3322317
64	PSYDEF	26	1	0.441	0	0
64	PREMON	15	0	0.441	3	4933.816285
64	SAPLAU	11	0	0.441	14	0
64	SAPLAU	13	0	0.441	14	0
64	SAPLAU	13	0	0.441	14	0
64	SAPLAU	13	0	0.441	14	0
65	PREMON	44	1	0.372	15	6226.801573
65	ROYBOR	39	0	0.372	0	0
65	PREMON	33	1	0.372	15	6226.801573
65	PREMON	27	1	0.372	15	6226.801573
65	PREMON	17	0	0.372	15	6226.801573
65	SAPLAU	12	1	0.372	0	0
65	PREMON	35	1	0.372	15	6226.801573
65	PREMON	30	0	0.372	15	6226.801573
65	PREMON	20	0	0.372	15	6226.801573
65	PREMON	23	0	0.372	15	6226.801573
65	PREMON	18	0	0.372	15	6226.801573
65	PREMON	36	0	0.372	15	6226.801573
65	PREMON	22	0	0.372	15	6226.801573
65	PREMON	16	0	0.372	15	6226.801573
65	PREMON	31	1	0.372	15	6226.801573
65	GONSPI	70	1	0.372	0	6.442228435
65	PREMON	33	0	0.372	15	6226.801573
65	PREMON	14	0	0.372	15	6226.801573
66	PREMON	23	0	0.069	11	5036.224351
66	SYZJAM	12	0	0.069	4	1282.828441
66	SYZJAM	19	1	0.069	4	1282.828441
66	SYZJAM	18	0	0.069	4	1282.828441
66	PREMON	32	1	0.069	11	5036.224351
66	PREMON	20	0	0.069	11	5036.224351
66	PREMON	16	0	0.069	11	5036.224351
66	PREMON	15	0	0.069	11	5036.224351
66	PREMON	13	0	0.069	11	5036.224351
66	PREMON	15	0	0.069	11	5036.224351
66	SYZJAM	14	0	0.069	4	1282.828441
66	PREMON	25	0	0.069	11	5036.224351
66	PREMON	15	0	0.069	11	5036.224351
66	ROYBOR	30	0	0.069	1	0
66	GUAGUI	13	0	0.069	2	2042.820623
66	PREMON	15	0	0.069	11	5036.224351
66	SYZJAM	15	0	0.069	4	1282.828441
66	BYRSPI	108	1	0.069	0	0
66	GUAGUI	16	1	0.069	2	2042.820623
66	CASARB	10	1	0.069	0	354.4382531
66	ROYBOR	35	0	0.069	1	0
66	PREMON	24	1	0.069	11	5036.224351
66	OCOLEU	10.3	1	0.069	0	201.0619298
66	GUAGUI	10	0	0.069	2	2042.820623
66	PREMON	16	0	0.069	11	5036.224351
67	PREMON	14	1	0.21	8	4072.108836
67	ALCLAT	23	0	0.21	1	408.9198314
67	SYZJAM	11	1	0.21	24	895.1105114
67	SYZJAM	11.5	0	0.21	24	895.1105114
67	PREMON	41	0	0.21	8	4072.108836
67	PREMON	28	0	0.21	8	4072.108836
67	ALCLAT	43	0	0.21	1	408.9198314
67	SYZJAM	18	1	0.21	24	895.1105114
67	SYZJAM	24	1	0.21	24	895.1105114
67	SYZJAM	23	1	0.21	24	895.1105114
67	PREMON	15	0	0.21	8	4072.108836
67	SYZJAM	16	1	0.21	24	895.1105114
67	SYZJAM	27	0	0.21	24	895.1105114
67	SYZJAM	29.5	1	0.21	24	895.1105114
67	SYZJAM	11	0	0.21	24	895.1105114
67	SYZJAM	19	1	0.21	24	895.1105114
67	SYZJAM	22	1	0.21	24	895.1105114
67	TRIPAL	34	0	0.21	1	0.833228912
67	PREMON	46	1	0.21	8	4072.108836
67	SYZJAM	23	1	0.21	24	895.1105114
67	PREMON	37	1	0.21	8	4072.108836
67	SYZJAM	30	1	0.21	24	895.1105114
67	CASARB	26	1	0.21	1	1169.745478
67	SYZJAM	30	1	0.21	24	895.1105114
67	CASARB	310	1	0.21	1	1169.745478
67	SYZJAM	18	1	0.21	24	895.1105114
67	SYZJAM	10	1	0.21	24	895.1105114
67	SAPLAU	42	1	0.21	0	1.517467792
67	SYZJAM	13	0	0.21	24	895.1105114
67	SYZJAM	13	1	0.21	24	895.1105114
67	SYZJAM	20	1	0.21	24	895.1105114
67	SYZJAM	15	0	0.21	24	895.1105114
67	SYZJAM	50	1	0.21	24	895.1105114
67	SYZJAM	25	1	0.21	24	895.1105114
67	SYZJAM	15	1	0.21	24	895.1105114
67	GUAGUI	14	0	0.21	1	0
67	PREMON	15	1	0.21	8	4072.108836
67	SYZJAM	17	1	0.21	24	895.1105114
67	TRIPAL	21	1	0.21	1	0.833228912
67	DACEXC	16	0	0.21	0	0
67	PREMON	43	1	0.21	8	4072.108836
67	PREMON	44	1	0.21	8	4072.108836
67	SYZJAM	13	1	0.21	24	895.1105114
67	GUAGUI	14	1	0.21	1	0
68	PSYBER	55	1	0.882	62	132.2921525
68	COMGLA	60	1	0.882	0	0
68	PSYBER	70	1	0.882	62	132.2921525
68	PSYBER	20	0	0.882	62	132.2921525
68	PSYBER	83	1	0.882	62	132.2921525
68	GUAGUI	11	1	0.882	2	0
68	GUAGUI	11.5	1	0.882	2	0
68	PSYBER	30	0	0.882	62	132.2921525
68	PSYBER	94	0	0.882	62	132.2921525
68	PSYBER	68	0	0.882	62	132.2921525
68	GUAGUI	13	1	0.882	2	0
68	PSYBER	40	0	0.882	62	132.2921525
68	PSYBER	19	0	0.882	62	132.2921525
68	PSYBER	30	0	0.882	62	132.2921525
68	PSYBER	33	0	0.882	62	132.2921525
68	CORBOR	16	1	0.882	1	29.34663799
68	PSYBER	71	0	0.882	62	132.2921525
68	PSYBER	18	0	0.882	62	132.2921525
68	OCOLEU	50	1	0.882	4	2.092379247
68	PSYBER	67	0	0.882	62	132.2921525
68	PSYBER	40	0	0.882	62	132.2921525
68	PSYBER	80	0	0.882	62	132.2921525
68	CORBOR	20	1	0.882	1	29.34663799
68	OCOLEU	60	1	0.882	4	2.092379247
68	SYZJAM	25	1	0.882	1	0
68	PSYBER	60	0	0.882	62	132.2921525
68	SYZJAM	16	1	0.882	1	0
68	PSYBER	65	0	0.882	62	132.2921525
68	PSYBER	40	0	0.882	62	132.2921525
68	PSYBER	36	0	0.882	62	132.2921525
68	PIPGLA	40	0	0.882	0	1.002874915
68	PSYBER	20	0	0.882	62	132.2921525
68	PSYBER	90	0	0.882	62	132.2921525
68	PSYBER	80	1	0.882	62	132.2921525
68	OCOSIN	20	1	0.882	2	0
68	PSYBER	85	1	0.882	62	132.2921525
68	PSYBER	39	0	0.882	62	132.2921525
68	PSYBER	23	0	0.882	62	132.2921525
68	PREMON	20	1	0.882	3	3715.1061
68	PSYBER	30	0	0.882	62	132.2921525
68	PSYBER	48	0	0.882	62	132.2921525
68	PSYBER	22	0	0.882	62	132.2921525
68	PSYBER	15	0	0.882	62	132.2921525
68	PSYBER	15	0	0.882	62	132.2921525
68	OCOLEU	60	0	0.882	4	2.092379247
68	PSYBER	30	0	0.882	62	132.2921525
68	PSYBER	31	0	0.882	62	132.2921525
68	PSYBER	19	0	0.882	62	132.2921525
68	MARNOB	20	0	0.882	0	1911.025942
68	PSYBER	60	0	0.882	62	132.2921525
68	PSYBER	64	0	0.882	62	132.2921525
68	PSYBER	70	1	0.882	62	132.2921525
68	PSYBER	31	1	0.882	62	132.2921525
68	PSYBER	68	1	0.882	62	132.2921525
68	PSYBER	85	0	0.882	62	132.2921525
68	OCOSIN	50	1	0.882	2	0
68	PSYBER	65	1	0.882	62	132.2921525
68	OCOLEU	40	1	0.882	4	2.092379247
68	PREMON	125	1	0.882	3	3715.1061
68	PSYBER	24	0	0.882	62	132.2921525
68	PSYBER	40	0	0.882	62	132.2921525
68	PSYBER	22.5	0	0.882	62	132.2921525
68	OCOLEU	30	1	0.882	4	2.092379247
68	PSYDEF	14	0	0.882	1	0
68	PREMON	35	1	0.882	3	3715.1061
68	PSYBER	34	0	0.882	62	132.2921525
68	PSYBER	26.5	0	0.882	62	132.2921525
68	OCOSIN	30	0	0.882	2	0
68	PSYDEF	80	1	0.882	1	0
68	PSYBER	20	0	0.882	62	132.2921525
68	PSYBER	16	0	0.882	62	132.2921525
68	PREMON	300	1	0.882	3	3715.1061
68	EUGDOM	94	1	0.882	0	0
68	MATDOM	13	0	0.882	1	0
68	MATDOM	12	0	0.882	1	0
68	PSYBER	63	0	0.882	62	132.2921525
68	PSYBER	44	0	0.882	62	132.2921525
68	PSYBER	41.5	0	0.882	62	132.2921525
68	PSYBER	50	0	0.882	62	132.2921525
68	PSYBER	35	0	0.882	62	132.2921525
68	PSYBER	44	0	0.882	62	132.2921525
68	PSYBER	33	0	0.882	62	132.2921525
68	PSYBER	37	0	0.882	62	132.2921525
68	PSYBER	79	0	0.882	62	132.2921525
68	PSYBER	60	0	0.882	62	132.2921525
68	PSYBER	77	1	0.882	62	132.2921525
68	PSYBER	62	0	0.882	62	132.2921525
68	PSYBER	82	0	0.882	62	132.2921525
68	PSYBER	12	0	0.882	62	132.2921525
68	PSYBER	23.8	0	0.882	62	132.2921525
69	PSYBRA	18	0	0.509	1	84.41137447
69	PALRIP	27	0	0.509	2	25.895677
69	PSYBRA	56	1	0.509	1	84.41137447
69	PSYBER	133	1	0.509	3	117.5474801
69	PSYBER	48	1	0.509	3	117.5474801
69	GUAGUI	19	1	0.509	3	1107.154192
69	GUAGUI	30	1	0.509	3	1107.154192
69	ALCLAT	60	0	0.509	3	1369.387958
69	ALCLAT	90	0	0.509	3	1369.387958
69	BYRSPI	60	0	0.509	1	0
69	OCOSIN	19	1	0.509	0	0
69	CECSCH	10	0	0.509	1	616.8639697
69	PIPGLA	83	1	0.509	4	0
69	ALCLAT	28.2	0	0.509	3	1369.387958
69	MANBID	14	0	0.509	3	10.50721371
69	INGLAU	40	1	0.509	2	0
69	PIPGLA	155	1	0.509	4	0
69	INGLAU	41	1	0.509	2	0
69	MANBID	14	0	0.509	3	10.50721371
69	INGLAU	48	1	0.509	2	0
69	PALRIP	102	1	0.509	2	25.895677
69	ZANMAR	27	1	0.509	0	1506.739253
69	CECSCH	130	0	0.509	1	616.8639697
69	SCHMOR	15	0	0.509	2	2197.859791
69	SCHMOR	80	0	0.509	2	2197.859791
69	PALRIP	80	0	0.509	2	25.895677
69	PIPGLA	17	0	0.509	4	0
69	PSYBER	40	0	0.509	3	117.5474801
69	HOMRAC	18	1	0.509	1	0
69	GUAGUI	13	0	0.509	3	1107.154192
69	SCHMOR	23	0	0.509	2	2197.859791
69	BYRSPI	15	0	0.509	1	0
69	HOMRAC	174	1	0.509	1	0
69	PIPGLA	33	1	0.509	4	0
69	PIPGLA	18	1	0.509	4	0
69	MANBID	16	1	0.509	3	10.50721371
69	ALCLAT	20	0	0.509	3	1369.387958
69	MANBID	12	1	0.509	3	10.50721371
69	PSYBER	165	1	0.509	3	117.5474801
69	GUAGUI	20.2	1	0.509	3	1107.154192
70	PREMON	65	1	0.677	0	2108.08721
70	PALRIP	22	0	0.677	6	5.107051557
70	PALRIP	70	0	0.677	6	5.107051557
70	PALRIP	80	0	0.677	6	5.107051557
70	PALRIP	80	0	0.677	6	5.107051557
70	PALRIP	130	0	0.677	6	5.107051557
70	INGLAU	30	1	0.677	13	882.6698045
70	INGLAU	36	1	0.677	13	882.6698045
70	INGLAU	25	1	0.677	13	882.6698045
70	INGLAU	14	0	0.677	13	882.6698045
70	PALRIP	77	0	0.677	6	5.107051557
70	INGLAU	13.3	0	0.677	13	882.6698045
70	INGLAU	20	0	0.677	13	882.6698045
70	SAPLAU	17	1	0.677	0	0
70	PALRIP	90	0	0.677	6	5.107051557
70	INGLAU	13.5	1	0.677	13	882.6698045
70	PIPGLA	100	1	0.677	1	61.18016073
70	HOMRAC	60	1	0.677	2	1059.131729
70	HOMRAC	97	1	0.677	2	1059.131729
70	PSYBER	230	1	0.677	1	448.3260062
70	PIPGLA	16.6	0	0.677	1	61.18016073
70	INGLAU	26	1	0.677	13	882.6698045
70	HOMRAC	113	1	0.677	2	1059.131729
70	GUAGUI	35	0	0.677	3	0
70	SCHMOR	202	1	0.677	0	349.8979448
70	INGLAU	18.5	0	0.677	13	882.6698045
70	GUAGUI	13	0	0.677	3	0
70	INGLAU	14	0	0.677	13	882.6698045
70	INGLAU	20	1	0.677	13	882.6698045
70	INGLAU	25	1	0.677	13	882.6698045
70	GUAGUI	51	0	0.677	3	0
70	GUAGUI	13	0	0.677	3	0
70	INGLAU	40	1	0.677	13	882.6698045
70	INGLAU	30	1	0.677	13	882.6698045
70	PSYBER	170.2	1	0.677	1	448.3260062
71	PIPGLA	79	0	0.85	6	125.3909374
71	CASARB	76.5	0	0.85	2	339.9464789
71	CASARB	181	1	0.85	2	339.9464789
71	PSYBRA	65.5	0	0.85	23	241.7206576
71	PSYBRA	52	0	0.85	23	241.7206576
71	PSYBRA	32	0	0.85	23	241.7206576
71	INGLAU	18.5	1	0.85	3	565.1019111
71	PSYBRA	112	0	0.85	23	241.7206576
71	PIPGLA	174	1	0.85	6	125.3909374
71	PSYBRA	95	0	0.85	23	241.7206576
71	PSYBRA	46	0	0.85	23	241.7206576
71	PIPGLA	83	1	0.85	6	125.3909374
71	INGLAU	114	0	0.85	3	565.1019111
71	PIPGLA	56	1	0.85	6	125.3909374
71	PSYBRA	120	0	0.85	23	241.7206576
71	PSYBRA	197	0	0.85	23	241.7206576
71	INGLAU	32.8	0	0.85	3	565.1019111
71	PIPGLA	117	0	0.85	6	125.3909374
71	PSYBRA	21	0	0.85	23	241.7206576
71	PSYBRA	100	0	0.85	23	241.7206576
71	PSYBRA	70	0	0.85	23	241.7206576
71	PSYBRA	172	1	0.85	23	241.7206576
71	PIPGLA	148	1	0.85	6	125.3909374
71	PSYBRA	55	0	0.85	23	241.7206576
71	PSYBRA	84	0	0.85	23	241.7206576
71	PSYBRA	90	0	0.85	23	241.7206576
71	PSYBRA	137	1	0.85	23	241.7206576
71	PSYBRA	101	0	0.85	23	241.7206576
71	PSYBRA	48	0	0.85	23	241.7206576
71	PSYBRA	124	0	0.85	23	241.7206576
71	PSYBRA	153	1	0.85	23	241.7206576
71	INGLAU	125	1	0.85	3	565.1019111
71	CASARB	80	0	0.85	2	339.9464789
71	PIPGLA	18	0	0.85	6	125.3909374
71	PSYBRA	85.5	0	0.85	23	241.7206576
71	PSYBRA	132	1	0.85	23	241.7206576
71	PSYBRA	75	0	0.85	23	241.7206576
71	CASSYL	19.5	1	0.85	0	18.20474403
71	PSYBRA	85	0	0.85	23	241.7206576
72	PSYBER	18.5	0	0.691	2	469.5632511
72	PSYBRA	26	0	0.691	6	182.7502146
72	PSYBRA	40	1	0.691	6	182.7502146
72	OCOLEU	49.5	1	0.691	4	24.62560963
72	GONSPI	165	1	0.691	0	1.674154725
72	PSYBRA	15	1	0.691	6	182.7502146
72	OCOLEU	68.5	1	0.691	4	24.62560963
72	TABHET	14	1	0.691	0	0
72	OCOLEU	238	0	0.691	4	24.62560963
72	PSYBRA	70	1	0.691	6	182.7502146
72	PSYBER	16.5	0	0.691	2	469.5632511
72	GUAGUI	135	1	0.691	0	83.37551283
72	PREMON	53	1	0.691	0	2773.193791
72	OCOLEU	53	1	0.691	4	24.62560963
72	INGLAU	31	1	0.691	0	0
72	OCOLEU	22	1	0.691	4	24.62560963
72	PSYBER	18	0	0.691	2	469.5632511
72	PSYBRA	20	1	0.691	6	182.7502146
72	SAPLAU	12	1	0.691	0	0
72	SCHMOR	12.5	0	0.691	0	315.9163581
72	PSYDEF	12.5	0	0.691	0	0
72	PSYBRA	23	1	0.691	6	182.7502146
72	PSYBRA	32	1	0.691	6	182.7502146
73	PIPGLA	20	0	0.795	6	1.618312916
73	MYRSPL	20	1	0.795	1	3.687051678
73	MYRSPL	19	1	0.795	1	3.687051678
73	GUAGUI	20	1	0.795	3	2.717163486
73	OCOLEU	40	1	0.795	0	48.44712863
73	PIPGLA	85	1	0.795	6	1.618312916
73	GUAGUI	20	0	0.795	3	2.717163486
73	PIPGLA	23	1	0.795	6	1.618312916
73	PIPGLA	90	1	0.795	6	1.618312916
73	PIPGLA	54.5	1	0.795	6	1.618312916
73	PIPGLA	78	1	0.795	6	1.618312916
73	GUAGUI	14.5	0	0.795	3	2.717163486
73	GUAGUI	35	0	0.795	3	2.717163486
73	PIPGLA	56	1	0.795	6	1.618312916
74	PSYBER	22	0	0.586	2	462.5609552
74	PIPGLA	50	0	0.586	5	10.84037961
74	PIPGLA	40	0	0.586	5	10.84037961
74	ALCLAT	100	1	0.586	0	1.921162447
74	PIPGLA	65	0	0.586	5	10.84037961
74	PIPGLA	57.5	0	0.586	5	10.84037961
74	OCOLEU	33	1	0.586	5	511.0825396
74	OCOLEU	37	1	0.586	5	511.0825396
74	OCOLEU	30	1	0.586	5	511.0825396
74	OCOLEU	20	1	0.586	5	511.0825396
74	OCOLEU	22	1	0.586	5	511.0825396
74	PSYBER	32	0	0.586	2	462.5609552
74	PALRIP	48.5	0	0.586	0	28.71392123
74	PSYBER	29	0	0.586	2	462.5609552
74	PIPGLA	45	0	0.586	5	10.84037961
74	PIPGLA	70	1	0.586	5	10.84037961
74	OCOLEU	41	1	0.586	5	511.0825396
74	OCOSIN	48.5	1	0.586	0	0
75	PSYBER	100	1	0.935	0	127.5825124
75	PREMON	28	0	0.935	37	2717.100654
75	PREMON	22.5	0	0.935	37	2717.100654
75	PREMON	22.5	1	0.935	37	2717.100654
75	PREMON	22	0	0.935	37	2717.100654
75	PREMON	24.5	0	0.935	37	2717.100654
75	PREMON	14	0	0.935	37	2717.100654
75	PREMON	19.5	0	0.935	37	2717.100654
75	PREMON	23	0	0.935	37	2717.100654
75	GUAGUI	21	1	0.935	1	0
75	PREMON	26	1	0.935	37	2717.100654
75	PIPGLA	33	0	0.935	2	3.01475085
75	PREMON	14	0	0.935	37	2717.100654
75	PIPGLA	49	0	0.935	2	3.01475085
75	PREMON	11	1	0.935	37	2717.100654
75	PREMON	13	0	0.935	37	2717.100654
75	PIPGLA	12	0	0.935	2	3.01475085
75	PREMON	23	0	0.935	37	2717.100654
75	PREMON	23.5	0	0.935	37	2717.100654
75	PREMON	23	0	0.935	37	2717.100654
75	PREMON	19	0	0.935	37	2717.100654
75	PREMON	15	0	0.935	37	2717.100654
75	CASARB	22.2	1	0.935	0	2634.342779
75	PREMON	18	0	0.935	37	2717.100654
75	PREMON	14	0	0.935	37	2717.100654
75	GUAGUI	13	0	0.935	1	0
75	PREMON	22	1	0.935	37	2717.100654
75	PREMON	22	0	0.935	37	2717.100654
75	PREMON	13	0	0.935	37	2717.100654
75	PREMON	20.5	0	0.935	37	2717.100654
75	PREMON	24	1	0.935	37	2717.100654
75	PREMON	25	0	0.935	37	2717.100654
75	PREMON	24	0	0.935	37	2717.100654
75	PREMON	23.3	0	0.935	37	2717.100654
75	PREMON	25.5	0	0.935	37	2717.100654
75	PREMON	21.5	0	0.935	37	2717.100654
75	PREMON	16	0	0.935	37	2717.100654
75	PREMON	21	0	0.935	37	2717.100654
75	PREMON	22	0	0.935	37	2717.100654
75	PREMON	21	1	0.935	37	2717.100654
75	PREMON	21	0	0.935	37	2717.100654
75	PREMON	23	0	0.935	37	2717.100654
75	PREMON	24	0	0.935	37	2717.100654
75	PREMON	16	0	0.935	37	2717.100654
75	PREMON	25.5	0	0.935	37	2717.100654
76	CASSYL	34	1	0.442	0	5.725552611
76	SAPLAU	21	1	0.442	1	0
76	PREMON	18.5	0	0.442	1	3461.516741
76	PALRIP	18	0	0.442	0	15.94114798
76	HOMRAC	18	0	0.442	1	0
76	HOMRAC	12.5	0	0.442	1	0
76	GUAGLA	21.5	1	0.442	0	0
76	INGLAU	31	1	0.442	0	0
76	SYZJAM	47.5	1	0.442	0	11.03939951
76	PIPGLA	45.5	1	0.442	0	0.865901475
76	SAPLAU	23.5	1	0.442	1	0
76	PSYBER	11	1	0.442	0	18.45827056
76	MATDOM	10	0	0.442	0	0
76	PREMON	28	1	0.442	1	3461.516741
77	SAPLAU	11.5	0	0.449	0	0
77	PREMON	276	1	0.449	0	2999.977511
77	MATDOM	11	0	0.449	0	0
78	GUAGUI	10.1	0	0.147	3	3478.913311
78	GUAGUI	23	0	0.147	3	3478.913311
78	MELHER	30	0	0.147	0	0
78	OCOSIN	21	0	0.147	0	0
78	GUAGUI	11.5	0	0.147	3	3478.913311
78	CASSYL	19	0	0.147	0	0
78	DACEXC	27.5	0	0.147	1	759.6449576
78	DACEXC	22	0	0.147	1	759.6449576
78	PREMON	38	1	0.147	2	2941.426078
78	PREMON	29.5	0	0.147	2	2941.426078
78	PREMON	16	0	0.147	2	2941.426078
78	GUAGUI	16	0	0.147	3	3478.913311
79	CROPOE	11.5	1	0.265	0	878.774151
79	GUAGUI	10.5	1	0.265	0	0
79	PIPGLA	12.5	0	0.265	0	0
79	PREMON	32	0	0.265	0	2131.350704
79	DACEXC	22	0	0.265	0	675.5131064
79	SAPLAU	10	1	0.265	0	0
79	TRIPAL	10	1	0.265	0	58.08804816
80	PREMON	22	1	0.384	1	2370.763626
80	GUAGUI	13.5	1	0.384	5	238.0384754
80	SAPLAU	10	1	0.384	7	0
80	ROYBOR	37	0	0.384	3	0
80	ROYBOR	38	0	0.384	3	0
80	INGLAU	30	1	0.384	0	669.66189
80	PSYMAL	30	0	0.384	0	0
80	PREMON	35.5	1	0.384	1	2370.763626
80	MANBID	15	1	0.384	4	259.1892479
80	SAPLAU	10	0	0.384	7	0
80	GUAGUI	11.5	1	0.384	5	238.0384754
80	ROYBOR	44	0	0.384	3	0
80	SAPLAU	12	0	0.384	7	0
80	SAPLAU	10	0	0.384	7	0
80	MATDOM	10	0	0.384	0	0
80	MANBID	15	1	0.384	4	259.1892479
80	MANBID	19.5	1	0.384	4	259.1892479
80	SAPLAU	11	0	0.384	7	0
80	GUAGUI	11.5	1	0.384	5	238.0384754
80	SAPLAU	10.3	0	0.384	7	0
80	ROYBOR	54	0	0.384	3	0
80	TRIPAL	20	0	0.384	0	16.54684705
80	MANBID	22.5	1	0.384	4	259.1892479
80	BYRSPI	27	1	0.384	0	1.246898124
80	OCOLEU	10	1	0.384	0	0
80	SAPLAU	10.5	0	0.384	7	0
80	SAPLAU	10	0	0.384	7	0
80	CHIDOM	10	1	0.384	2	0
80	GUAGUI	10	1	0.384	5	238.0384754
80	MANBID	10	1	0.384	4	259.1892479
80	CHIDOM	13	0	0.384	2	0
80	SCHMOR	10	1	0.384	0	0
80	GUAGUI	28	0	0.384	5	238.0384754
80	CHIDOM	43	0	0.384	2	0
80	CROPOE	19	1	0.384	0	530.9291585
80	GUAGUI	10	0	0.384	5	238.0384754
81	SAPLAU	12.5	1	0.328	1	0
